states,right 1,left 1,right 2,left 2,right 3,left 3
"(4, 4)",-57.9263474329461,-57.90011519304667,-57.45657605829048,-58.04300394718646,-57.890978224701804,-58.02028082154451
"(4, 5)",-57.74019225005388,-57.98549115990856,-57.75735160858832,-57.07393577120786,-57.73840388977874,-58.00905848314878
"(4, 6)",-56.92988192134662,-56.48548965839916,-56.51955793745313,-56.9004525581568,-57.13998866504523,-56.496978642812905
"(4, 7)",-57.77372522106823,-57.77829611571697,-57.597810721840375,-57.73719255731653,-57.64137943769408,-57.77783079563626
"(4, 8)",-57.684665428030264,-57.549780540166694,-57.72458127895952,-57.556380140765924,-57.5816010237144,-56.830952016036846
"(4, 9)",-57.65644652791418,-57.42777961829519,-57.642994349950655,-57.73893713523158,-57.79649986412565,-57.60261729146187
"(4, 10)",-57.65871410132766,-57.73823856077543,-57.72436683750762,-57.678477939543754,-57.603363989835984,-57.60500233221431
"(4, 11)",-57.55583424788463,-57.71231056747869,-57.664337116840535,-57.60087281209307,-57.725878587940386,-57.6858580543807
"(4, 12)",-57.86684506520531,-57.80546524277966,-57.76937976278218,-57.706781634790815,-57.86953387246689,-57.770300481035065
"(5, 0)",-57.95397576253346,-57.932533808903884,-58.0201259146815,-57.99140488601594,-57.92704286653665,-57.93093445701494
"(5, 1)",-57.84982800928965,-57.9430500179367,-58.05739048633407,-57.75137107411453,-57.80352510876084,-57.64175408407171
"(5, 2)",-58.10010695874169,-57.922298409059664,-57.81777940842896,-57.916552037528504,-57.88674082992894,-57.99157174101416
"(5, 3)",-57.05941532553838,-57.06934291482925,-57.3339739926721,-57.35883346634928,-57.1212555543684,-57.07125094416747
"(5, 4)",-57.62560333111228,-57.709749392155715,-57.40054085114179,-57.41111230916851,-57.46549840801627,-57.471565996889495
"(5, 5)",-57.63812905738045,-57.75933211091417,-57.64876567036444,-57.84544539874315,-57.666997597970635,-57.780381518581905
"(5, 6)",-57.622587323892404,-57.75919316853235,-57.69359932070396,-57.635575287379055,-57.43249247331984,-57.771174033586135
"(5, 7)",-57.16503333851227,-56.83577787669249,-56.91782149991626,-57.40611483679098,-57.051019332730036,-56.99460958056204
"(5, 8)",-57.528605801191006,-57.56744590501269,-57.51631532053739,-57.43725914451446,-57.44127387126612,-57.40788776271883
"(5, 9)",-57.32730611762467,-57.39681881516874,-57.349018955927065,-57.35485608035131,-57.506999410335666,-57.105624293432236
"(5, 10)",-57.221044982234574,-57.37099458325349,-57.35921876947752,-57.62911603893042,-57.26712428380938,-57.24036469763611
"(5, 11)",-57.45086420388718,-57.260725182030605,-57.25927487372507,-57.368582604994835,-57.38544649342008,-57.52940545189609
"(5, 12)",-57.550969765104334,-57.53201916488453,-57.40250464645008,-57.44614112129365,-57.490423366501616,-57.418806367186455
"(6, 0)",-57.94191315945319,-57.95768574370064,-58.04202029991568,-58.021344358334964,-57.927078287361624,-58.03980192793294
"(6, 1)",-57.90587375177326,-58.0075474836824,-57.84814853459292,-57.84578982371437,-57.766441910722044,-57.94357631049812
"(6, 2)",-57.88531885942603,-57.91303965407461,-58.02213431421963,-57.95941623059066,-57.055506010264935,-57.81472532002804
"(6, 3)",-57.88542672068532,-57.72910108847317,-57.67943380604372,-57.61983595353778,-57.24813980107855,-57.73462051698582
"(6, 4)",-56.47793219529558,-56.55468488667033,-56.83624564147986,-56.707181817627536,-56.396473383335824,-56.4514229198392
"(6, 5)",-57.12613396371747,-57.14188039707049,-57.13390029827882,-57.226302530194694,-57.164860215335295,-57.432307372444996
"(6, 6)",-57.366906940292196,-57.37668616149526,-57.366508691925546,-57.5259384218556,-57.48409138799579,-57.58074753872479
"(6, 7)",-57.32107858064023,-57.131063006818316,-57.39627834887672,-57.32562701413122,-57.34861320875683,-57.33383695965568
