states,right 1,left 1,right 2,left 2,right 3,left 3
"(6, 14)",-1339.5150749016648,-1335.5362149280047,-1336.571406177446,-1338.6787758988837,-1334.0178716780358,-1341.4766157395607
"(6, 15)",-1333.95076229126,-1338.9824007621487,-1334.8003381217222,-1341.9105707449633,-1335.9366554292446,-1336.9343209820925
"(6, 16)",-1336.438711846655,-1338.3734048213166,-1339.577152375931,-1343.001733251854,-1340.8102266957237,-1336.4690503767847
"(6, 17)",-1337.2702191444023,-1330.751215028993,-1330.258115093538,-1335.4512188277906,-1336.3039468330323,-1333.7116620835973
"(6, 18)",-1330.0592241994689,-1331.2777950856214,-1326.5596255843275,-1338.8704539020275,-1323.138981538068,-1328.9617868522512
"(6, 19)",-1357.42481135986,-1359.3937189840974,-1355.985298523993,-1359.7304176072398,-1358.643915222556,-1358.2611289991044
"(7, 0)",-1416.73450174168,-1423.8903491723772,-1420.0977621675588,-1423.0862954401853,-1422.2560165234809,-1422.8109326674378
"(7, 1)",-1387.5006852468448,-1395.9370210815719,-1387.807159717949,-1392.3686916870847,-1388.454382177767,-1388.2336799898344
"(7, 2)",-1383.791526691973,-1380.7818509173,-1381.3505780522773,-1379.805759406829,-1380.26843898282,-1393.8619050659292
"(7, 3)",-1382.571064176113,-1389.5211593156469,-1379.531459565125,-1393.9822080172037,-1379.507652496091,-1388.8794717372639
"(7, 4)",-1315.4207107252591,-1317.4977805413903,-1316.001020297448,-1319.0774120301014,-1311.703837414862,-1320.7845778258377
"(7, 5)",-1293.7405075699457,-1294.2789097293955,-1290.3042026824053,-1301.8212259831212,-1288.7581312691036,-1301.937935331232
"(7, 6)",-1291.1517653236535,-1293.523764307359,-1280.6319656064074,-1294.9576684305719,-1287.0837933107919,-1312.5695086930014
"(7, 7)",-1237.7789233548376,-1377.4716001722425,-1239.1353659860072,-1414.4156247821427,-1238.9256490800635,-1426.5038940364504
"(7, 8)",-1209.1953349950807,-1298.0510665412971,-1208.1870827775365,-1341.248125245197,-1191.5319349910915,-1380.1029407186638
"(7, 9)",-1295.6812003008972,-1222.7255119768797,-1290.8290559133634,-1301.1950184983034,-1284.4163254776959,-1306.7431711786799
"(7, 10)",-1199.5719045391318,-1173.779217662782,-1202.676518828961,-1229.7764855508935,-1222.0895611809497,-1296.702713052533
"(7, 11)",-1264.3466975226274,-1265.397510971252,-1268.5864562451209,-1269.5552717303292,-1267.1998911733092,-1199.939556348079
"(7, 12)",-1264.6738526590298,-1270.9020353058147,-1268.557529324511,-1268.702441220914,-1263.2290411090867,-1267.7229376630708
"(7, 13)",-1256.7734669401846,-1255.4764715805684,-1260.7080336258186,-1256.0111199154867,-1260.4607329744729,-1253.4409009499843
"(7, 14)",-1249.4166405459173,-1253.4053969766696,-1257.1200375205867,-1249.6381500180948,-1252.5538848030515,-1249.478795196058
"(7, 15)",-1251.1905260302094,-1250.3620628507679,-1249.5937173345176,-1255.6950569148296,-1249.7861540025274,-1255.229784444801
"(7, 16)",-1260.450126606052,-1257.5051593262992,-1257.799311180842,-1260.0323401223952,-1259.6014796082277,-1262.0823091703628
"(7, 17)",-1255.8816562481747,-1256.653959146423,-1254.4461223804883,-1250.5765825938252,-1248.828883949534,-1248.2720873056771
"(7, 18)",-1246.2386951200933,-1248.319124765235,-1250.1399228589078,-1246.519489985008,-1254.7418595706208,-1245.5243057785362
"(7, 19)",-1285.7586331227203,-1279.7574553191996,-1278.377912015243,-1278.413608692053,-1280.8954162980822,-1283.9611375711168
"(8, 0)",-1374.330468878897,-1372.6772728700385,-1371.8218273903024,-1370.9270815902619,-1368.2974251437627,-1372.7978933851782
"(8, 1)",-1358.9757238973332,-1360.551160388001,-1358.4431750555673,-1362.656218163254,-1355.28415059424,-1366.453354482775
"(8, 2)",-1339.7656504980366,-1341.1090288093112,-1338.341427630763,-1348.9384002778581,-1337.1613264414584,-1343.2467337427274
"(8, 3)",-1301.7874441734011,-1297.964380251017,-1294.5079035922913,-1311.7698995359451,-1287.620393573036,-1301.4004797323992
"(8, 4)",-1274.8592356393915,-1272.9114160688464,-1275.3593040595827,-1297.23476735842,-1259.7717348204885,-1284.2726324209925
"(8, 5)",-1246.6505714517361,-1247.1592163182963,-1247.1912204155126,-1250.0493792312725,-1243.0189246186915,-1267.5935301273942
"(8, 6)",-1191.8351261621378,-1198.4788701964594,-1194.535250370466,-1196.9511328195988,-1185.24315694283,-1237.4750620763991
"(8, 7)",-1187.0496855257982,-1200.099924416328,-1172.1147682921965,-1196.2389849946264,-1177.1800612455218,-1195.1065621472828
"(8, 8)",-1136.6766641680783,-1216.962081561601,-1183.3265293971224,-1213.9379947819125,-1199.6109014528427,-1221.1246638674147
"(8, 9)",-1110.86084261408,-1231.523395512611,-1092.3082664306703,-1305.4465527696746,-1090.8602205046873,-1361.9052017160354
"(8, 10)",-1086.300703225859,-1154.130773467773,-1128.5992433087822,-1220.6406060315912,-1189.4573736715424,-1238.8452421267998
"(8, 11)",-1127.7467907495939,-1147.3592462083282,-1174.82218090323,-1100.5335672139731,-1199.9323471765365,-1205.2896683492152
"(8, 12)",-1188.0428104946454,-1184.1763535731577,-1179.8464205828225,-1174.2031527221297,-1180.6674487290313,-1096.7922700142149
"(8, 13)",-1178.927070151835,-1175.300227746749,-1178.880564608701,-1083.7479276905083,-1175.6892564129555,-1181.600316109979
"(8, 14)",-1155.711928860419,-1153.9958152421516,-1149.3086825753287,-1147.9872445393783,-1151.3742009930477,-1153.3183609016914
"(8, 15)",-1150.30383358799,-1148.5100339026224,-1143.9194038834116,-1153.0264765514282,-1149.3321240573284,-1147.7832187359215
"(8, 16)",-1148.7976034733963,-1150.6269552254212,-1151.278806636745,-1154.128201920306,-1150.7587958878844,-1157.2657264425227
"(8, 17)",-1141.1859842801932,-1148.1829590329014,-1141.6884526769447,-1149.428914934046,-1148.3925526043417,-1144.5808266323502
"(8, 18)",-1140.3183740840605,-1136.0570684425193,-1143.778949885481,-1145.6303428593517,-1148.091819915245,-1138.6555797280853
"(8, 19)",-1173.0426558353238,-1175.424515687801,-1174.034847555288,-1173.0623708362264,-1175.44861825227,-1172.8747702720013
"(9, 0)",-1300.259152225495,-1300.2673771996951,-1302.9685010455105,-1301.8956403032996,-1300.2508808505631,-1302.071036998595
"(9, 1)",-1290.5996559925416,-1288.7257555293754,-1288.0113973555772,-1291.688382455151,-1288.184545628274,-1295.6829478833654
"(9, 2)",-1277.781248036717,-1281.7281634569583,-1276.2393347854204,-1276.0497252139648,-1275.5878008606642,-1282.1125009854165
"(9, 3)",-1229.5847238933898,-1234.258202309943,-1227.312975111715,-1237.5519774281695,-1220.413331858846,-1238.4941945917808
"(9, 4)",-1205.886759753351,-1203.4698243526861,-1201.3555623020998,-1204.1531928075078,-1200.0653178724194,-1201.5945113067387
"(9, 5)",-1182.2255817668906,-1192.347962182893,-1182.6678205943972,-1190.8534192804277,-1181.241146174944,-1187.370192556466
"(9, 6)",-1128.2363955338,-1145.3347756585351,-1129.1856620133149,-1140.9028784224872,-1119.9666683556795,-1149.1477581948775
"(9, 7)",-1113.999530833962,-1116.500224714817,-1109.52163337577,-1111.8675008958694,-1106.2200908899797,-1119.2466993339012
"(9, 8)",-1091.0488445394974,-1095.0784599778299,-1091.315311245354,-1108.7951218901549,-1083.4205400530639,-1115.2346539741927
"(9, 9)",-1070.2962953773197,-1203.3151091116474,-1054.4428551090725,-1225.1306318315742,-1023.3231665383821,-1172.1493847136658
"(9, 10)",-1114.0529721271382,-1122.7866524591095,-1110.1721957887664,-1149.0934574824894,-1005.012058948028,-1118.7881742366037
"(9, 11)",-1005.1515696082405,-1053.019409702313,-1013.9420428349205,-1112.0583034079712,-1060.9673920941439,-1230.3955557560173
"(9, 12)",-1104.3628126113456,-1006.4939682640841,-1114.3727747216471,-1111.50784512357,-1111.035942555509,-1121.2313740699587
"(9, 13)",-1070.2522663833824,-1119.5722363096227,-1113.544000878671,-1117.3533682267291,-1118.3210219967239,-1116.7831529928292
"(9, 14)",-1125.997464926116,-1125.6229141530885,-1116.3882784883372,-1123.4976875085706,-1122.1103428835818,-1122.7963288499718
"(9, 15)",-1093.0696312282444,-1096.583596290835,-1095.2251635159587,-1093.800096082487,-1096.0025481580044,-1094.2355432326242
"(9, 16)",-1094.3329000345464,-1098.8320674395982,-1094.2831753273842,-1099.2926038866392,-1091.8865127878692,-1092.916529638257
"(9, 17)",-1083.2679805623518,-1088.8253763620633,-1087.4647909249466,-1092.516179023269,-1092.4029520515599,-1083.7396994084738
"(9, 18)",-1085.4945974013415,-1081.6932200261515,-1090.4236233842473,-1089.8062390570492,-1081.1421890073914,-1084.0941303792597
"(9, 19)",-1113.9818735361673,-1118.692087655853,-1117.9009675696109,-1113.8570490315788,-1116.6620172438843,-1118.1907773915802
"(10, 0)",-1250.2716891594714,-1256.956351938598,-1255.2301346823754,-1249.1793396196617,-1251.7838382279017,-1249.8251712841397
"(10, 1)",-1232.022842620997,-1236.53584533232,-1236.6749408459466,-1238.8373504346396,-1232.4471499028305,-1233.1382917723795
"(10, 2)",-1197.9694306512754,-1205.0859340330708,-1196.150602110901,-1201.2262495055577,-1194.3422823773042,-1207.484679571193
"(10, 3)",-1195.0076620492748,-1197.895338750049,-1190.6872936386417,-1204.5519353665281,-1190.7194990403489,-1206.9529502175856
"(10, 4)",-1145.2768451329684,-1150.4412107238923,-1147.1811756229124,-1146.1798449129672,-1145.2012368963794,-1152.7987694105836
"(10, 5)",-1098.2491078634228,-1110.026030365908,-1099.768826871579,-1101.0896574178073,-1094.3812091711745,-1115.4820575034996
"(10, 6)",-1099.2812848683361,-1102.4328840165185,-1092.6213319246685,-1105.1880347460399,-1092.7212901617563,-1114.1770103458125
"(10, 7)",-1052.2248116714852,-1060.2570607786736,-1053.0658401918736,-1062.2625543023828,-1051.2260539954395,-1065.258011070546
"(10, 8)",-1007.4698429735761,-1007.460883895076,-1000.6608023062602,-1003.4108471479149,-993.9295355162732,-1016.5329329976222
"(10, 9)",-1001.1295566383582,-1001.9291404722682,-994.4725026346475,-1009.2671082040044,-994.3109962717855,-1011.7768656374267
"(10, 10)",-965.0037154980357,-1019.6656193888039,-1011.1457948160931,-1024.882000864815,-1011.059412104792,-1009.1597525917931
"(10, 11)",-900.3087076541676,-1028.8765519039873,-952.5965535294001,-1063.66157482072,-924.8596727000987,-1109.9494952583968
"(10, 12)",-919.1156977040799,-939.0103671491739,-894.658577378458,-1051.9973954357918,-976.1069454339761,-1108.9473695544473
"(10, 13)",-895.7890333731771,-996.7203098308313,-996.9031192860623,-996.555023063504,-999.6053684312368,-999.9453650831218
"(10, 14)",-996.1743107575304,-999.3425264073179,-1003.2034744784985,-1004.2280025293578,-1000.0404668605362,-937.3788468903351
"(10, 15)",-1010.9295730488852,-1004.9327539723014,-1008.3660431215816,-1007.5576962000238,-1007.8378401382683,-1010.7067595580052
"(10, 16)",-1002.9251119678306,-997.204326602895,-999.4766068821015,-998.5957411119566,-1001.2196302784421,-982.1955760180799
"(10, 17)",-991.801701543274,-995.2443570203604,-991.3160443871498,-990.8261386674358,-986.9207520573655,-991.1099164160943
"(10, 18)",-992.3624468074593,-985.8924986140411,-987.5061950640505,-986.2578631757742,-983.2229478625433,-989.8042056349601
"(10, 19)",-1021.6375277485624,-1018.2996036165737,-1021.2333931531207,-1017.3983101435164,-1023.9258006928139,-1023.6707850420999
"(11, 0)",-1186.6145526966013,-1187.0143461034063,-1179.799234364763,-1187.0514239697713,-1179.8768973948838,-1185.2781436095117
"(11, 1)",-1161.4228562868466,-1162.8076380272807,-1162.182052682979,-1169.269898844179,-1159.645895724455,-1165.3515299061908
"(11, 2)",-1144.9881922272102,-1151.1802232729933,-1144.8084266307847,-1146.6117827854168,-1143.0975664391788,-1153.1477523211897
