states,right 1,left 1,right 2,left 2,right 3,left 3
"(7, 11)",-1264.3875140835394,-1284.411730513725,-1280.23142464443,-1281.9035419702238,-1278.990444011184,-1201.4594813399544
"(7, 12)",-1303.1208755169841,-1298.9646342422566,-1300.060848482228,-1301.1237311662883,-1301.0307468498115,-1151.9213643793964
"(7, 13)",-1301.975777743745,-1306.8077141186998,-1304.045411357722,-1302.8582279045427,-1303.0180040444443,-1299.626567136219
"(7, 14)",-1299.6687805091674,-1300.3100467536265,-1299.9428277173802,-1302.7170447339274,-1301.9856449977344,-1301.9832071967674
"(7, 15)",-1305.4698937078206,-1298.2873579830884,-1298.3305213064684,-1299.9371524065648,-1300.6689448689183,-1299.211869409053
"(7, 16)",-1306.416328502028,-1303.6972579098765,-1302.726621204107,-1309.833884661552,-1305.7962661086503,-1304.1650078491405
"(7, 17)",-1296.8103213749362,-1301.3603108104687,-1295.4182371396107,-1301.5759177577222,-1300.6678310540283,-1299.4630808806842
"(7, 18)",-1290.8938671387484,-1287.6294868610757,-1299.032259964511,-1293.9756411307158,-1294.998106136252,-1293.7145272422035
"(7, 19)",-1322.4416018230806,-1323.848863304291,-1325.248469157675,-1326.2113666858197,-1328.647868358189,-1328.6543589545204
"(8, 0)",-1317.2361642510161,-1320.3430980416306,-1320.564577426047,-1315.4331049248067,-1313.5900723413654,-1322.425599296283
"(8, 1)",-1320.7536671168732,-1317.2679764808374,-1313.0780490781813,-1334.8506564888614,-1313.115638074069,-1322.2946428384842
"(8, 2)",-1305.8687485604228,-1321.1461270703742,-1305.85459814704,-1321.8298692912924,-1290.7133260004146,-1326.4306434925763
"(8, 3)",-1265.7446506480137,-1312.0972967585133,-1248.5462835931603,-1301.240926638136,-1225.1612021031144,-1320.8329773899568
"(8, 4)",-1239.506922031883,-1234.6947756554798,-1232.4903179641015,-1244.2684729243301,-1226.1202886175984,-1267.5954360819028
"(8, 5)",-1219.8007897410805,-1247.2053329309492,-1219.5002432406889,-1234.801038603799,-1203.9111847884935,-1261.7709421386717
"(8, 6)",-1182.8850959626097,-1219.1993475066524,-1153.538581238143,-1201.9086512969975,-1136.1513653033971,-1229.277627148277
"(8, 7)",-1149.2672745970451,-1160.0170584061755,-1137.493915988719,-1189.9656987888575,-1136.1496588456637,-1170.1405545468854
"(8, 8)",-1135.2027904926285,-1194.4886129761576,-1108.9436556593332,-1183.1336501841897,-1136.5570385860485,-1233.788457084183
"(8, 9)",-1056.1441593754405,-1184.8580129647014,-1046.6181323454102,-1233.8305089183216,-1075.4117366700473,-1305.670050731114
"(8, 10)",-1046.6174574820018,-1103.3377889444425,-1069.8270363072231,-1187.1412724915076,-1072.5915256629278,-1244.0117402473468
"(8, 11)",-1165.7259234411088,-1150.3196110660829,-1071.5774313084705,-1165.6181103835743,-1181.071034866358,-1173.0468010508491
"(8, 12)",-1181.3772821206537,-1176.763790622986,-1182.7033446617831,-1174.3632522797639,-1182.5016739845657,-1116.5805729379335
"(8, 13)",-1190.0911805566132,-1172.8793686384051,-1186.168955480659,-1188.0387285999743,-1185.1382403696423,-1063.057743314913
