states,right 1,left 1,right 2,left 2,right 3,left 3
"(10, 6)",-1112.0587243286423,-1114.7349465218692,-1110.8020860837066,-1118.3972941186946,-1104.6747345992405,-1127.4805704997164
"(10, 7)",-1068.8885255937953,-1067.7273763814242,-1070.8413984353751,-1075.192628745913,-1034.623270098257,-1070.926446719496
"(10, 8)",-1031.4907093229444,-1040.035309383244,-1025.2124513013239,-1038.9678547694925,-1020.6381888426077,-1033.4980588477151
"(10, 9)",-1016.7287684028485,-1027.0034502519188,-1006.8664946499969,-1038.3058655248092,-1017.4524510439242,-1042.2577866737195
"(10, 10)",-971.8921856110574,-1051.0616555188906,-925.9703165580588,-1064.9473381609366,-989.3436955344009,-1084.4638088814593
"(10, 11)",-925.84207854895,-1032.252922525624,-973.573595418138,-1155.8144499369723,-946.0070743535064,-1193.5226763063688
"(10, 12)",-989.5757184211024,-926.3955550281612,-997.3948083207588,-1061.6780712160476,-989.5254833438931,-1118.933192189877
"(10, 13)",-1008.3221971683506,-1014.572364001268,-1005.2717480162419,-945.4416011134531,-1012.1925324992451,-1018.9373489138285
"(10, 14)",-1005.7662991802553,-1027.4299840245076,-1034.7095597793673,-1023.7871602252778,-1032.590290606925,-1024.2526288201486
"(10, 15)",-1037.035695892724,-1039.7306281168446,-1039.292092539903,-971.2529586269197,-1034.6977938291318,-1036.3161515960933
"(10, 16)",-1053.6792793664615,-1052.8841605699993,-1051.1197168034698,-1055.3038404537938,-1049.933853999177,-1053.6311183679543
"(10, 17)",-1041.9448430214372,-1047.382980430442,-1051.0230508980776,-1045.6891797544854,-1044.0934115351818,-1039.7212336929128
"(10, 18)",-1036.2525852984484,-1036.788957484053,-1031.3992047034424,-1037.735173142795,-1040.3622483498043,-1036.6401685881483
"(10, 19)",-1074.7861648366588,-1073.3703354831384,-1072.7879578208228,-1074.7684540540818,-1075.3929796351338,-1076.5821739814462
"(11, 0)",-1205.7047935019007,-1212.168233894918,-1209.7905297939192,-1206.2565117014371,-1205.4883430720936,-1212.473091911311
"(11, 1)",-1191.2835177240422,-1199.590210792547,-1188.7861060775028,-1191.9835223119433,-1188.956985744661,-1195.4250261804127
"(11, 2)",-1170.5913154290047,-1170.8333533927473,-1173.7442622243145,-1187.5602192422325,-1169.4332133034554,-1172.3553125497692
"(11, 3)",-1126.8359465689698,-1130.906918676453,-1128.7601264207472,-1138.0212950403954,-1120.889066447001,-1143.6386422024455
"(11, 4)",-1098.6506317564633,-1099.54270366326,-1098.07201327074,-1101.527610769954,-1095.8929640174604,-1108.910555379233
"(11, 5)",-1074.9411293402923,-1076.2437196117253,-1073.0235031225902,-1078.3114487197392,-1069.4030108879424,-1089.1652064811808
"(11, 6)",-1026.028697073204,-1031.8911683237784,-1024.387235819806,-1044.8230042808161,-1020.1069501425566,-1034.7819572997314
"(11, 7)",-1008.9072097756681,-1003.9031205738031,-1003.3319723550593,-1013.2224096037606,-1001.3152952778843,-1011.9702419462444
"(11, 8)",-981.2285706304855,-985.7162721827394,-976.7057799779969,-982.4130985321711,-957.7779609780933,-990.369514746026
"(11, 9)",-935.466735483237,-943.4962199610322,-922.9095208830471,-941.4197104136832,-918.0856418982459,-942.846416165842
"(11, 10)",-912.1884631265709,-917.1847007711972,-904.7626261042715,-919.1359533877416,-910.2387149893327,-918.7047084602092
"(11, 11)",-901.1863412434681,-930.9374072220505,-824.0715886401372,-941.1770794945404,-902.5089003144536,-944.3719136311076
